"1508371200","3812.00422456","5137.92726916","5693.2105144","3806.38167633","2.82469301","14700.84210814"
"1508457600","5137.92726916","5698.29743879","5998.20783053","5137.92726916","3.45517171","19656.68581202"
"1508544000","5698.29743879","5985.00000004","6659.99999998","5691.99999971","0.63803224","3826.88601303"
"1508630400","5985.00000005","6500","6659.99999999","5691.99999972","1.87315265","11395.23764489"
"1508716800","6229.65000043","6149.99999999","6500","5691.99999971","2.80964446","16958.34064193"
"1508803200","6149.99999999","5731.99999998","6149.99999999","5269.276017","5.3596249","29775.58323485"
"1508889600","5280","5779.99999999","5779.99999999","5170.9931872","6.82063157","37138.81821885"
"1508976000","5779.99999999","6010","6029.99999999","5450","5.14549965","29886.05562976"
"1509062400","5768","5699.999999","5999","5286.00001","8.92519132","52060.72068007"
"1509148800","5774.22","5701","5999","5420.000001","11.81334225","67922.20756596"
"1509235200","5701","6016.016017","6149.999999","5451.000001","11.27974578","66268.49742547"
"1509321600","6016.016017","6246.989999","6474.999999","5799","13.21171606","80761.88838289"
"1509408000","6132","6310.200001","6474.999999","6001","18.52782863","116784.09459994"
"1509494400","6467.999999","6874.8","6874.8","6310.10002","10.55554485","69089.15028025"
"1509580800","6873.999999","6988","7300","6425","11.73233803","81670.1023842"
"1509840000","7305","7305.000002","7700","7006.000001","9.89491468","73461.60706621"
"1509926400","7307.000001","7000","7599.9","6902","18.90451825","136702.79430763"
"1510185600","7100","7115","7450","7100","12.56308722","90059.87187979"
"1510272000","7115","6290.000001","7286.5","6188.000001","12.63744757","84610.50756564"
"1510358400","6290.000001","6236.100001","6799","6227","28.10752851","179276.4805339"
"1510444800","6236.100001","5600","6850","5005","14.84584356","87991.45296062"
"1510617600","6700","6271.000001","6797","6050.000081","19.55912011","123602.81371064"
"1510704000","6271","6999.999999","7300","6270.000003","27.06236843","186010.25219001"
"1510790400","6999.999999","7655.000001","8599","6549.000001","28.79365284","209455.51455281"
"1510876800","7700","7700.000001","8100","7501.000115","20.50247727","157439.28395641"
"1510963200","7505.000004","7661","7800","7505.000004","6.46360155","49624.51689794"
"1511049600","7661.000001","7660.100007","8100","7560.000001","2.57894847","20008.7731605"
"1511308800","8183.765004","8287.499995","8497.999999","8121.000009","9.82938599","81251.90748241"
"1511395200","8287.5","8090.49995","8385.749998","8000.000001","14.25697841","117446.15189965"
"1511481600","8090.499948","8271","8450","7835.388408","13.68324442","111593.40475566"
